locus_tag	ftype	gene	EC_number	product
GCA_001683595_03731	CDS			hypothetical protein
GCA_001683595_03732	CDS			hypothetical protein
GCA_001683595_03733	CDS			hypothetical protein
GCA_001683595_03734	CDS			hypothetical protein
GCA_001683595_03735	CDS			hypothetical protein
GCA_001683595_03736	CDS			hypothetical protein
GCA_001683595_03737	CDS	hin		DNA-invertase hin
GCA_001683595_03738	CDS			hypothetical protein
GCA_001683595_03739	tRNA			tRNA-Gly(ccc)
GCA_001683595_03740	CDS	nlpD_2		Murein hydrolase activator NlpD
GCA_001683595_03741	CDS	xdhA_1	1.17.1.4	Putative xanthine dehydrogenase molybdenum-binding subunit XdhA
GCA_001683595_03742	CDS	ndhF	1.17.1.5	Nicotinate dehydrogenase FAD-subunit
GCA_001683595_03743	CDS	ndhS	1.17.1.5	Nicotinate dehydrogenase small FeS subunit
GCA_001683595_03744	CDS		1.14.13.48	Limonene hydroxylase
GCA_001683595_03745	CDS	argF_2	2.1.3.3	Ornithine carbamoyltransferase
GCA_001683595_03746	CDS	ygeX	4.3.1.15	Diaminopropionate ammonia-lyase
GCA_001683595_03747	CDS	argE_1	3.5.1.16	Acetylornithine deacetylase
GCA_001683595_03748	CDS	hyuA	3.5.2.-	D-phenylhydantoinase
GCA_001683595_03749	CDS	arcC1_4	2.7.2.2	Carbamate kinase 1
GCA_001683595_03750	CDS	pucA	1.17.1.4	putative xanthine dehydrogenase subunit A
GCA_001683595_03751	CDS			hypothetical protein
GCA_001683595_03752	CDS	mocA	2.7.7.76	Molybdenum cofactor cytidylyltransferase
GCA_001683595_03753	CDS	sfrB	1.-.-.-	NADPH-Fe(3+) oxidoreductase subunit beta
GCA_001683595_03754	CDS		3.5.4.32	8-oxoguanine deaminase
GCA_001683595_03755	CDS	cdhB	1.17.5.2	Caffeine dehydrogenase subunit beta
GCA_001683595_03756	CDS	xdhA_2	1.17.1.4	Putative xanthine dehydrogenase molybdenum-binding subunit XdhA
GCA_001683595_03757	CDS	xanQ		Xanthine permease XanQ
GCA_001683595_03758	CDS	guaD	3.5.4.3	Guanine deaminase
GCA_001683595_03759	CDS	ghxQ		Guanine/hypoxanthine permease GhxQ
GCA_001683595_03760	CDS	hyfA_3	1.-.-.-	Hydrogenase-4 component A
GCA_001683595_03761	CDS	gltD_2	1.4.1.13	Glutamate synthase [NADPH] small chain
GCA_001683595_03762	CDS	uacT		Uric acid transporter UacT
GCA_001683595_03763	CDS			hypothetical protein
GCA_001683595_03764	CDS	idi	5.3.3.2	Isopentenyl-diphosphate Delta-isomerase
GCA_001683595_03765	CDS	lysS	6.1.1.6	Lysine--tRNA ligase
GCA_001683595_03766	CDS	prfB		Peptide chain release factor RF2
GCA_001683595_03767	CDS	recJ	3.1.-.-	Single-stranded-DNA-specific exonuclease RecJ
GCA_001683595_03768	CDS	dsbC		Thiol:disulfide interchange protein DsbC
GCA_001683595_03769	CDS	xerD_6		Tyrosine recombinase XerD
GCA_001683595_03770	CDS	fldB		Flavodoxin 2
GCA_001683595_03771	CDS	ygfX		Inner membrane protein YgfX
GCA_001683595_03772	CDS	sdhE		FAD assembly factor SdhE
GCA_001683595_03773	CDS	ygfZ		tRNA-modifying protein YgfZ
GCA_001683595_03774	CDS			hypothetical protein
GCA_001683595_03775	CDS			hypothetical protein
GCA_001683595_03776	CDS	bglA_2	3.2.1.86	6-phospho-beta-glucosidase BglA
GCA_001683595_03777	CDS	gcvP	1.4.4.2	Glycine dehydrogenase (decarboxylating)
GCA_001683595_03778	CDS	gcvH		Glycine cleavage system H protein
GCA_001683595_03779	CDS	gcvT	2.1.2.10	Aminomethyltransferase
GCA_001683595_03780	CDS	ubiI	1.14.13.-	2-octaprenylphenol hydroxylase
GCA_001683595_03781	CDS	ubiH	1.14.13.-	2-octaprenyl-6-methoxyphenol hydroxylase
GCA_001683595_03782	CDS	pepP	3.4.11.9	Xaa-Pro aminopeptidase
GCA_001683595_03783	CDS			hypothetical protein
GCA_001683595_03784	CDS	zapA		Cell division protein ZapA
GCA_001683595_03785	CDS	ygfA	6.3.3.2	5-formyltetrahydrofolate cyclo-ligase
GCA_001683595_03786	CDS	serA	1.1.1.95	D-3-phosphoglycerate dehydrogenase
GCA_001683595_03787	CDS	rpiA	5.3.1.6	Ribose-5-phosphate isomerase A
GCA_001683595_03788	CDS			hypothetical protein
GCA_001683595_03789	CDS	argP		HTH-type transcriptional regulator ArgP
GCA_001683595_03790	CDS	scpA	5.4.99.2	Methylmalonyl-CoA mutase
GCA_001683595_03791	CDS	cynR_2		HTH-type transcriptional regulator CynR
GCA_001683595_03792	CDS			26 kDa periplasmic immunogenic protein
GCA_001683595_03793	CDS	argO		Arginine exporter protein ArgO
GCA_001683595_03794	CDS	mscS		Small-conductance mechanosensitive channel
GCA_001683595_03795	CDS	fbaA_2	4.1.2.13	Fructose-bisphosphate aldolase class 2
GCA_001683595_03796	CDS	pgk	2.7.2.3	Phosphoglycerate kinase
GCA_001683595_03797	CDS	epd	1.2.1.72	D-erythrose-4-phosphate dehydrogenase
GCA_001683595_03798	CDS			hypothetical protein
GCA_001683595_03799	CDS			hypothetical protein
GCA_001683595_03800	CDS	ecfT		Energy-coupling factor transporter transmembrane protein EcfT
GCA_001683595_03801	CDS	ecfA1_1	3.6.3.-	Energy-coupling factor transporter ATP-binding protein EcfA1
GCA_001683595_03802	CDS	ecfA1_2	3.6.3.-	Energy-coupling factor transporter ATP-binding protein EcfA1
GCA_001683595_03803	CDS	coaA_2	2.7.1.33	Pantothenate kinase
GCA_001683595_03804	CDS	mtlR_1		Mannitol operon repressor
GCA_001683595_03805	CDS	yggF	3.1.3.11	Fructose-1,6-bisphosphatase 2 class 2
GCA_001683595_03806	CDS	adhT	1.1.1.1	Alcohol dehydrogenase
GCA_001683595_03807	CDS	mtlA_1		PTS system mannitol-specific EIICB component
GCA_001683595_03808	CDS	cmtB	2.7.1.197	Mannitol-specific cryptic phosphotransferase enzyme IIA component
GCA_001683595_03809	CDS	hflC_2		Modulator of FtsH protease HflC
GCA_001683595_03810	CDS	tktA_2	2.2.1.1	Transketolase 1
GCA_001683595_03811	CDS	loiP_2	3.4.24.-	Metalloprotease LoiP
GCA_001683595_03812	CDS	speB	3.5.3.11	Agmatinase
GCA_001683595_03813	CDS			hypothetical protein
GCA_001683595_03814	CDS	speA	4.1.1.19	Biosynthetic arginine decarboxylase
GCA_001683595_03815	CDS			hypothetical protein
GCA_001683595_03816	CDS	metK	2.5.1.6	S-adenosylmethionine synthase
GCA_001683595_03817	CDS	galP		Galactose-proton symporter
GCA_001683595_03818	CDS	sprT		Protein SprT
GCA_001683595_03819	CDS	endA	3.1.21.1	Endonuclease-1
GCA_001683595_03820	CDS	rsmE	2.1.1.193	Ribosomal RNA small subunit methyltransferase E
GCA_001683595_03821	CDS	gshB	6.3.2.3	Glutathione synthetase
GCA_001683595_03822	CDS			hypothetical protein
GCA_001683595_03823	CDS	yqgF	3.1.-.-	Putative pre-16S rRNA nuclease
GCA_001683595_03824	CDS	pilT		Twitching mobility protein
GCA_001683595_03825	CDS			hypothetical protein
GCA_001683595_03826	CDS			hypothetical protein
GCA_001683595_03827	CDS			hypothetical protein
GCA_001683595_03828	CDS	rdgB	3.6.1.9	dITP/XTP pyrophosphatase
GCA_001683595_03829	CDS	hemN_1	1.3.99.-	Oxygen-independent coproporphyrinogen-III oxidase-like protein YqeR
GCA_001683595_03830	CDS			hypothetical protein
GCA_001683595_03831	CDS	ansB	3.5.1.1	L-asparaginase 2
GCA_001683595_03832	CDS			hypothetical protein
GCA_001683595_03833	CDS			hypothetical protein
GCA_001683595_03834	CDS	trmB	2.1.1.33	tRNA (guanine-N(7)-)-methyltransferase
GCA_001683595_03835	CDS	mutY	3.2.2.-	Adenine DNA glycosylase
GCA_001683595_03836	CDS	yggX		putative Fe(2+)-trafficking protein
GCA_001683595_03837	CDS	mltC	4.2.2.-	Membrane-bound lytic murein transglycosylase C
GCA_001683595_03838	CDS	nupG		Nucleoside permease NupG
GCA_001683595_03839	CDS	speC	4.1.1.17	Constitutive ornithine decarboxylase
GCA_001683595_03840	CDS	ydfK		putative membrane protein YdfK
GCA_001683595_03841	tRNA			tRNA-Phe(gaa)
GCA_001683595_03842	CDS	intS_3		Prophage integrase IntS
GCA_001683595_03843	CDS			hypothetical protein
GCA_001683595_03844	CDS	virF		Virulence regulon transcriptional activator VirF
GCA_001683595_03845	CDS			hypothetical protein
GCA_001683595_03846	CDS			hypothetical protein
GCA_001683595_03847	CDS			hypothetical protein
GCA_001683595_03848	CDS			hypothetical protein
GCA_001683595_03849	CDS			hypothetical protein
GCA_001683595_03850	CDS	rcsB_2		Transcriptional regulatory protein RcsB
GCA_001683595_03851	CDS			hypothetical protein
GCA_001683595_03852	CDS			hypothetical protein
GCA_001683595_03853	CDS			hypothetical protein
GCA_001683595_03854	CDS	klcA_2		Antirestriction protein KlcA
GCA_001683595_03855	CDS			hypothetical protein
GCA_001683595_03856	CDS			hypothetical protein
GCA_001683595_03857	CDS			hypothetical protein
GCA_001683595_03858	CDS	cbeA_2		Cytoskeleton bundling-enhancing protein CbeA
GCA_001683595_03859	CDS	cbtA_2		Cytoskeleton-binding toxin CbtA
GCA_001683595_03860	CDS			hypothetical protein
GCA_001683595_03861	CDS			hypothetical protein
GCA_001683595_03862	CDS			hypothetical protein
GCA_001683595_03863	CDS			hypothetical protein
GCA_001683595_03864	CDS	kpsF	5.3.1.13	Arabinose 5-phosphate isomerase KpsF
GCA_001683595_03865	CDS			hypothetical protein
GCA_001683595_03866	CDS	kpsD		Polysialic acid transport protein KpsD
GCA_001683595_03867	CDS	kpsU	2.7.7.38	3-deoxy-manno-octulosonate cytidylyltransferase
GCA_001683595_03868	CDS			hypothetical protein
GCA_001683595_03869	CDS			hypothetical protein
GCA_001683595_03870	CDS			hypothetical protein
GCA_001683595_03871	CDS			hypothetical protein
GCA_001683595_03872	CDS	neuC		Polysialic acid biosynthesis protein P7
GCA_001683595_03873	CDS	neuA	2.7.7.43	N-acylneuraminate cytidylyltransferase
GCA_001683595_03874	CDS	legI	2.5.1.101	N,N'-diacetyllegionaminic acid synthase
GCA_001683595_03875	CDS	epsM_1	2.3.1.-	Putative acetyltransferase EpsM
GCA_001683595_03876	CDS	kpsT		Polysialic acid transport ATP-binding protein KpsT
GCA_001683595_03877	CDS	kpsM		Polysialic acid transport protein KpsM
GCA_001683595_03878	CDS	epsM_2		Type II secretion system protein M
GCA_001683595_03879	CDS	epsL		Type II secretion system protein L
GCA_001683595_03880	CDS	gspK_2		Putative type II secretion system protein K
GCA_001683595_03881	CDS	xcpW		Type II secretion system protein J
GCA_001683595_03882	CDS	xcpV		Type II secretion system protein I
GCA_001683595_03883	CDS	epsH		Type II secretion system protein H
GCA_001683595_03884	CDS	epsG		Type II secretion system protein G
GCA_001683595_03885	CDS	epsF_2		Type II secretion system protein F
GCA_001683595_03886	CDS	epsE_2		Type II secretion system protein E
GCA_001683595_03887	CDS	epsD_2		Type II secretion system protein D
GCA_001683595_03888	CDS	epsC		Type II secretion system protein C
GCA_001683595_03889	CDS			hypothetical protein
GCA_001683595_03890	CDS	pppA		Leader peptidase PppA
GCA_001683595_03891	CDS			hypothetical protein
GCA_001683595_03892	CDS	glcA		Glycolate permease GlcA
GCA_001683595_03893	CDS	glcB	2.3.3.9	Malate synthase G
GCA_001683595_03894	CDS			hypothetical protein
GCA_001683595_03895	CDS	lutA_2		Lactate utilization protein A
GCA_001683595_03896	CDS		1.-.-.-	putative FAD-linked oxidoreductase
GCA_001683595_03897	CDS		1.-.-.-	putative FAD-linked oxidoreductase
GCA_001683595_03898	CDS	glcC_1		Glc operon transcriptional activator
GCA_001683595_03899	CDS			hypothetical protein
GCA_001683595_03900	CDS		2.7.7.94	4-hydroxyphenylalkanoate adenylyltransferase
GCA_001683595_03901	CDS	gnu	5.1.3.26	N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol 4-epimerase
GCA_001683595_03902	CDS	acpP_3		Acyl carrier protein
GCA_001683595_03903	CDS	bioF_2	2.3.1.47	8-amino-7-oxononanoate synthase
GCA_001683595_03904	CDS	lptG_2		Lipopolysaccharide export system permease protein LptG
GCA_001683595_03905	CDS	lptF_2		Lipopolysaccharide export system permease protein LptF
GCA_001683595_03906	CDS			hypothetical protein
GCA_001683595_03907	CDS			hypothetical protein
GCA_001683595_03908	CDS	yghQ		Inner membrane protein YghQ
GCA_001683595_03909	CDS	tmk_2	2.7.4.9	Thymidylate kinase
GCA_001683595_03910	CDS			hypothetical protein
GCA_001683595_03911	CDS	tmk_3	2.7.4.9	Thymidylate kinase
GCA_001683595_03912	CDS	pitA_1		Low-affinity inorganic phosphate transporter 1
GCA_001683595_03913	CDS	gss		Bifunctional glutathionylspermidine synthetase/amidase
GCA_001683595_03914	CDS	yghU	1.8.4.-	Disulfide-bond oxidoreductase YghU
GCA_001683595_03915	CDS	hybG		Hydrogenase-2 operon protein HybG
GCA_001683595_03916	CDS	hypA_2		hydrogenase nickel incorporation protein HypA
GCA_001683595_03917	CDS	hybE		Hydrogenase-2 operon protein HybE
GCA_001683595_03918	CDS	hybD	3.4.23.-	Hydrogenase 2 maturation protease
GCA_001683595_03919	CDS	hybC	1.12.99.6	Hydrogenase-2 large chain
GCA_001683595_03920	CDS	hybB		putative Ni/Fe-hydrogenase 2 b-type cytochrome subunit
GCA_001683595_03921	CDS	fdnH_2		Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit
GCA_001683595_03922	CDS	hybO	1.12.99.6	Hydrogenase-2 small chain
GCA_001683595_03923	CDS			hypothetical protein
GCA_001683595_03924	CDS	clcD_2	3.1.1.45	Carboxymethylenebutenolidase
GCA_001683595_03925	CDS	gpr_2	1.1.1.-	L-glyceraldehyde 3-phosphate reductase
GCA_001683595_03926	CDS			hypothetical protein
GCA_001683595_03927	CDS	yghA	1.-.-.-	putative oxidoreductase YghA
GCA_001683595_03928	CDS	exbD_2		Biopolymer transport protein ExbD
GCA_001683595_03929	CDS	exbB_2		Biopolymer transport protein ExbB
GCA_001683595_03930	CDS	metC	4.4.1.8	Cystathionine beta-lyase MetC
GCA_001683595_03931	CDS	yghB		Inner membrane protein YghB
GCA_001683595_03932	CDS	rclR_2		RCS-specific HTH-type transcriptional activator RclR
GCA_001683595_03933	CDS	yqhD	1.1.1.-	Alcohol dehydrogenase YqhD
GCA_001683595_03934	CDS	dkgA	1.1.1.274	2,5-diketo-D-gluconic acid reductase A
GCA_001683595_03935	CDS			hypothetical protein
GCA_001683595_03936	CDS	lpp_2		Major outer membrane lipoprotein Lpp
GCA_001683595_03937	CDS	rimO_2	2.8.4.4	Ribosomal protein S12 methylthiotransferase RimO
GCA_001683595_03938	CDS	pdhR_3		Pyruvate dehydrogenase complex repressor
GCA_001683595_03939	CDS	mtlK_2	1.1.1.67	Mannitol 2-dehydrogenase
GCA_001683595_03940	CDS	lgoD_2	1.1.1.-	L-galactonate-5-dehydrogenase
GCA_001683595_03941	CDS	yjmC	1.1.1.-	putative oxidoreductase YjmC
GCA_001683595_03942	CDS			Solute-binding protein
GCA_001683595_03943	CDS	siaQ		Sialic acid TRAP transporter small permease protein SiaQ
GCA_001683595_03944	CDS	dctM_2		C4-dicarboxylate TRAP transporter large permease protein DctM
GCA_001683595_03945	CDS	ftsP		Cell division protein FtsP
GCA_001683595_03946	CDS	plsC	2.3.1.51	1-acyl-sn-glycerol-3-phosphate acyltransferase
GCA_001683595_03947	CDS	parC	5.99.1.3	DNA topoisomerase 4 subunit A
GCA_001683595_03948	CDS	ygiS		putative deoxycholate-binding periplasmic protein YgiS
GCA_001683595_03949	CDS	sbmC_2		DNA gyrase inhibitor
GCA_001683595_03950	CDS			hypothetical protein
GCA_001683595_03951	CDS	qseB		Transcriptional regulatory protein QseB
GCA_001683595_03952	CDS	qseC	2.7.13.3	Sensor protein QseC
GCA_001683595_03953	CDS	ygiZ		Inner membrane protein YgiZ
GCA_001683595_03954	CDS			hypothetical protein
GCA_001683595_03955	CDS	hcpA_5		Major exported protein
GCA_001683595_03956	CDS	mdaB		Modulator of drug activity B
GCA_001683595_03957	CDS	ygiN	1.-.-.-	putative quinol monooxygenase YgiN
GCA_001683595_03958	CDS	ybbH_2		putative HTH-type transcriptional regulator YbbH
GCA_001683595_03959	CDS	fhuD_2		Iron(3+)-hydroxamate-binding protein FhuD
GCA_001683595_03960	CDS	feuC		Iron-uptake system permease protein FeuC
GCA_001683595_03961	CDS	yfiZ		putative siderophore transport system permease protein YfiZ
GCA_001683595_03962	CDS	yusV_2		putative siderophore transport system ATP-binding protein YusV
GCA_001683595_03963	CDS	fhuA_2		Ferrichrome-iron receptor
GCA_001683595_03964	CDS	parE	5.99.1.3	DNA topoisomerase 4 subunit B
GCA_001683595_03965	CDS			hypothetical protein
GCA_001683595_03966	CDS	cpdA	3.1.4.53	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
GCA_001683595_03967	CDS			hypothetical protein
GCA_001683595_03968	CDS	nudF	3.6.1.13	ADP-ribose pyrophosphatase
GCA_001683595_03969	CDS	tolC		Outer membrane protein TolC
GCA_001683595_03970	CDS			hypothetical protein
GCA_001683595_03971	CDS	ygiC	6.3.1.-	Putative acid--amine ligase YgiC
GCA_001683595_03972	CDS	assT	2.8.2.22	Arylsulfate sulfotransferase AssT
GCA_001683595_03973	CDS	dsbL		Thiol:disulfide interchange protein DsbL
GCA_001683595_03974	CDS	dsbI		Protein-disulfide oxidoreductase DsbI
GCA_001683595_03975	CDS	ygiD	1.13.11.29	4,5-DOPA dioxygenase extradiol
GCA_001683595_03976	CDS	zupT		Zinc transporter ZupT
GCA_001683595_03977	CDS			hypothetical protein
GCA_001683595_03978	CDS	ybgD		putative fimbrial-like protein YbgD
GCA_001683595_03979	CDS	papC_2		Outer membrane usher protein PapC
GCA_001683595_03980	CDS	yfcS_2		putative fimbrial chaperone YfcS
GCA_001683595_03981	CDS			hypothetical protein
GCA_001683595_03982	CDS	ribB	4.1.99.12	3,4-dihydroxy-2-butanone 4-phosphate synthase
GCA_001683595_03983	CDS			hypothetical protein
GCA_001683595_03984	CDS	glgS		Surface composition regulator
GCA_001683595_03985	CDS	yqiJ		Inner membrane protein YqiJ
GCA_001683595_03986	CDS	yqiK		Inner membrane protein YqiK
GCA_001683595_03987	CDS	hldE		Bifunctional protein HldE
GCA_001683595_03988	CDS	glnE		Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
GCA_001683595_03989	CDS	ygiF	3.6.1.25	Inorganic triphosphatase
GCA_001683595_03990	CDS			hypothetical protein
GCA_001683595_03991	CDS	cca_2		Multifunctional CCA protein
GCA_001683595_03992	CDS	uppP	3.6.1.27	Undecaprenyl-diphosphatase
GCA_001683595_03993	CDS	folB	4.1.2.25	Dihydroneopterin aldolase
GCA_001683595_03994	CDS	plsY	2.3.1.15	putative glycerol-3-phosphate acyltransferase
GCA_001683595_03995	CDS	dmlR_2		HTH-type transcriptional regulator DmlR
GCA_001683595_03996	CDS	ttdA	4.2.1.32	L(+)-tartrate dehydratase subunit alpha
GCA_001683595_03997	CDS	ttdB	4.2.1.32	L(+)-tartrate dehydratase subunit beta
GCA_001683595_03998	CDS	ttdT		L-tartrate/succinate antiporter
GCA_001683595_03999	CDS	tsaD	2.3.1.234	tRNA N6-adenosine threonylcarbamoyltransferase
GCA_001683595_04000	CDS	rpsU		30S ribosomal protein S21
GCA_001683595_04001	CDS	dnaG	2.7.7.-	DNA primase
GCA_001683595_04002	CDS	rpoD		RNA polymerase sigma factor RpoD
GCA_001683595_04003	CDS	mug	3.2.2.28	G/U mismatch-specific DNA glycosylase
GCA_001683595_04004	tRNA			tRNA-Met(cat)
GCA_001683595_04005	CDS	yqjH	1.16.1.9	NADPH-dependent ferric-chelate reductase
GCA_001683595_04006	CDS	yqjI		Transcriptional regulator YqjI
GCA_001683595_04007	CDS	aer		Aerotaxis receptor
GCA_001683595_04008	CDS	patA	2.6.1.82	Putrescine aminotransferase
GCA_001683595_04009	CDS	ygjH		tRNA-binding protein YgjH
GCA_001683595_04010	CDS	lacR		HTH-type transcriptional regulator LacR
GCA_001683595_04011	CDS	ebgA	3.2.1.23	Evolved beta-galactosidase subunit alpha
GCA_001683595_04012	CDS	ebgC		Evolved beta-galactosidase subunit beta
GCA_001683595_04013	CDS	ygjI		Inner membrane transporter YgjI
GCA_001683595_04014	CDS			hypothetical protein
GCA_001683595_04015	CDS	ygjK	3.2.1.-	Glucosidase YgjK
GCA_001683595_04016	CDS	fadH	1.3.1.34	2,4-dienoyl-CoA reductase [NADPH]
GCA_001683595_04017	CDS	higA		Antitoxin HigA
GCA_001683595_04018	CDS	rlmG	2.1.1.174	Ribosomal RNA large subunit methyltransferase G
GCA_001683595_04019	CDS			hypothetical protein
GCA_001683595_04020	CDS			hypothetical protein
GCA_001683595_04021	CDS	afr_3	1.1.1.292	1,5-anhydro-D-fructose reductase
GCA_001683595_04022	CDS	alx		Inner membrane protein alx
GCA_001683595_04023	CDS	sstT		Serine/threonine transporter SstT
GCA_001683595_04024	CDS	ygjV		Inner membrane protein YgjV
GCA_001683595_04025	CDS	uxaA	4.2.1.7	Altronate dehydratase
GCA_001683595_04026	CDS	uxaC	5.3.1.12	Uronate isomerase
GCA_001683595_04027	CDS	exuT_2		Hexuronate transporter
GCA_001683595_04028	CDS	lldR_1		Putative L-lactate dehydrogenase operon regulatory protein
GCA_001683595_04029	CDS	yqjA		Inner membrane protein YqjA
GCA_001683595_04030	CDS	mzrA_2		Modulator protein MzrA
GCA_001683595_04031	CDS			hypothetical protein
GCA_001683595_04032	CDS			hypothetical protein
GCA_001683595_04033	CDS	yqjE		Inner membrane protein YqjE
GCA_001683595_04034	CDS			hypothetical protein
GCA_001683595_04035	CDS	yqjF		Inner membrane protein YqjF
GCA_001683595_04036	CDS	yqjG	1.8.-.-	Glutathionyl-hydroquinone reductase YqjG
GCA_001683595_04037	CDS	yhaH		Inner membrane protein YhaH
GCA_001683595_04038	CDS	yhaJ_2		HTH-type transcriptional regulator YhaJ
GCA_001683595_04039	CDS	yhaK		Pirin-like protein YhaK
GCA_001683595_04040	CDS			hypothetical protein
GCA_001683595_04041	CDS			hypothetical protein
GCA_001683595_04042	CDS	dlsT		putative serine transporter
GCA_001683595_04043	CDS	tdcG	4.3.1.17	L-serine dehydratase TdcG
GCA_001683595_04044	CDS	tdcF	3.5.4.-	Putative reactive intermediate deaminase TdcF
GCA_001683595_04045	CDS	tdcE	2.3.1.-	PFL-like enzyme TdcE
GCA_001683595_04046	CDS	tdcD	2.7.2.15	Propionate kinase
GCA_001683595_04047	CDS	tdcC		Threonine/serine transporter TdcC
GCA_001683595_04048	CDS	tdcB	4.3.1.19	L-threonine dehydratase catabolic TdcB
GCA_001683595_04049	CDS	tsaR		HTH-type transcriptional regulator TsaR
GCA_001683595_04050	CDS	garK	2.7.1.165	Glycerate 2-kinase
GCA_001683595_04051	CDS	garR_2	1.1.1.60	2-hydroxy-3-oxopropionate reductase
GCA_001683595_04052	CDS	garL	4.1.2.20	5-keto-4-deoxy-D-glucarate aldolase
GCA_001683595_04053	CDS	garP		putative galactarate transporter
GCA_001683595_04054	CDS	garD_4	4.2.1.42	Galactarate dehydratase (L-threo-forming)
GCA_001683595_04055	CDS	prlF		Antitoxin PrlF
GCA_001683595_04056	CDS	yhaV	3.1.-.-	Toxin YhaV
GCA_001683595_04057	CDS	srlR_6		Glucitol operon repressor
GCA_001683595_04058	CDS	kbaZ		D-tagatose-1,6-bisphosphate aldolase subunit KbaZ
GCA_001683595_04059	CDS	sorB_2	2.7.1.206	PTS system sorbose-specific EIIB component
GCA_001683595_04060	CDS	agaC_1		N-acetylgalactosamine permease IIC component 1
GCA_001683595_04061	CDS	manZ_2		PTS system mannose-specific EIID component
GCA_001683595_04062	CDS	manX_2	2.7.1.191	PTS system mannose-specific EIIAB component
GCA_001683595_04063	CDS	nagA_2	3.5.1.25	N-acetylglucosamine-6-phosphate deacetylase
GCA_001683595_04064	CDS	agaS_2	5.3.1.-	Putative tagatose-6-phosphate ketose/aldose isomerase
GCA_001683595_04065	CDS	kbaY_2	4.1.2.40	D-tagatose-1,6-bisphosphate aldolase subunit KbaY
GCA_001683595_04066	CDS	sorB_3	2.7.1.206	PTS system sorbose-specific EIIB component
GCA_001683595_04067	CDS	agaC_2		N-acetylgalactosamine permease IIC component 1
GCA_001683595_04068	CDS	manZ_3		PTS system mannose-specific EIID component
GCA_001683595_04069	CDS	nagB_2	3.5.99.6	Glucosamine-6-phosphate deaminase 1
GCA_001683595_04070	CDS	rsmI_2	2.1.1.198	Ribosomal RNA small subunit methyltransferase I
GCA_001683595_04071	CDS	lpoA		Penicillin-binding protein activator LpoA
GCA_001683595_04072	CDS			hypothetical protein
GCA_001683595_04073	CDS	diaA		DnaA initiator-associating protein DiaA
GCA_001683595_04074	CDS	osmY_2		Osmotically-inducible protein Y
GCA_001683595_04075	CDS			Putative two-component membrane permease complex subunit SMU_747c
GCA_001683595_04076	CDS			hypothetical protein
GCA_001683595_04077	CDS	yfkM	3.2.-.-	General stress protein 18
GCA_001683595_04078	CDS			hypothetical protein
GCA_001683595_04079	CDS			hypothetical protein
GCA_001683595_04080	CDS			hypothetical protein
GCA_001683595_04081	CDS			hypothetical protein
GCA_001683595_04082	CDS	yhbU	3.4.-.-	putative protease YhbU
GCA_001683595_04083	CDS			hypothetical protein
GCA_001683595_04084	CDS	limB	1.14.13.107	Limonene 1,2-monooxygenase
GCA_001683595_04085	CDS	mtr		Tryptophan-specific transport protein
GCA_001683595_04086	CDS	deaD	3.6.4.13	ATP-dependent RNA helicase DeaD
GCA_001683595_04087	CDS	nlpI		Lipoprotein NlpI
GCA_001683595_04088	CDS	pnp	2.7.7.8	Polyribonucleotide nucleotidyltransferase
GCA_001683595_04089	CDS	rpsO		30S ribosomal protein S15
GCA_001683595_04090	CDS	truB	5.4.99.25	tRNA pseudouridine synthase B
GCA_001683595_04091	CDS	rbfA		30S ribosome-binding factor
GCA_001683595_04092	CDS	infB		Translation initiation factor IF-2
GCA_001683595_04093	CDS	nusA		Transcription termination/antitermination protein NusA
GCA_001683595_04094	CDS	rimP		Ribosome maturation factor RimP
GCA_001683595_04095	tRNA			tRNA-Met(cat)
GCA_001683595_04096	CDS	argG	6.3.4.5	Argininosuccinate synthase
GCA_001683595_04097	CDS	yhbX	2.7.-.-	Putative phosphoethanolamine transferase YhbX
GCA_001683595_04098	tRNA			tRNA-Leu(gag)
GCA_001683595_04099	CDS	secG		Protein-export membrane protein SecG
GCA_001683595_04100	CDS	glmM	5.4.2.10	Phosphoglucosamine mutase
GCA_001683595_04101	CDS	folP	2.5.1.15	Dihydropteroate synthase
GCA_001683595_04102	CDS	ftsH	3.4.24.-	ATP-dependent zinc metalloprotease FtsH
GCA_001683595_04103	CDS	rlmE	2.1.1.166	Ribosomal RNA large subunit methyltransferase E
GCA_001683595_04104	CDS	yhbY		RNA-binding protein YhbY
GCA_001683595_04105	CDS	greA		Transcription elongation factor GreA
GCA_001683595_04106	CDS	dacB	3.4.16.4	D-alanyl-D-alanine carboxypeptidase DacB
GCA_001683595_04107	CDS	obgE	3.6.5.-	GTPase ObgE/CgtA
GCA_001683595_04108	CDS	yhbE		putative inner membrane transporter YhbE
GCA_001683595_04109	CDS	rpmA		50S ribosomal protein L27
GCA_001683595_04110	CDS	rplU		50S ribosomal protein L21
GCA_001683595_04111	CDS	ispB	2.5.1.90	Octaprenyl diphosphate synthase
GCA_001683595_04112	CDS			hypothetical protein
GCA_001683595_04113	CDS	murA	2.5.1.7	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
GCA_001683595_04114	CDS	ibaG		Acid stress protein IbaG
